dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.2
batch:8
lr:0.0001
weight_decay:0.0001
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	56.5345	92.4436	0.5347	0.4796	0.5482	0.5539	0.5298	0.5723
2	108.4722	91.7623	0.5839	0.5438	0.6168	0.6077	0.5829	0.6395
3	160.5179	89.9928	0.6199	0.6165	0.6748	0.6547	0.6388	0.6929
4	212.412	88.57	0.6355	0.6363	0.7174	0.6734	0.6559	0.7335
5	264.0612	88.7985	0.6474	0.6432	0.7361	0.6715	0.6542	0.7375
6	316.1762	85.9177	0.6563	0.6565	0.7437	0.6753	0.6632	0.7392
7	367.6581	84.9562	0.6672	0.6803	0.7747	0.6875	0.6852	0.7709
8	419.3564	82.7264	0.6696	0.6857	0.7736	0.6872	0.6873	0.7671
9	471.5447	82.5234	0.6811	0.6988	0.7891	0.6971	0.7039	0.7793
10	523.4478	78.5375	0.6804	0.7078	0.7972	0.6987	0.7083	0.7849
11	575.0206	78.447	0.678	0.7155	0.7967	0.6998	0.7258	0.7906
12	627.015	76.8244	0.6824	0.7136	0.7997	0.709	0.729	0.8029
13	679.0988	75.4307	0.6897	0.718	0.8097	0.7156	0.7393	0.8086
14	731.3907	75.4684	0.6921	0.7142	0.8145	0.7212	0.7402	0.8176
15	784.094	72.8813	0.6965	0.7203	0.8155	0.7271	0.753	0.8223
16	835.3664	72.7012	0.6936	0.7257	0.8218	0.7242	0.7565	0.8289
17	887.42	73.563	0.6961	0.7371	0.8157	0.7275	0.771	0.8223
18	938.985	73.7422	0.6977	0.7409	0.8325	0.7314	0.7763	0.8399
19	991.1492	72.0105	0.6961	0.7452	0.8346	0.7307	0.7801	0.8493
20	1042.294	71.5104	0.6974	0.7486	0.8374	0.7287	0.7836	0.8469
