dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
add_trans_layer:1
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	64.4055	90.7677	0.5804	0.6306	0.6305	0.5923	0.6232	0.6136
2	128.3578	86.0169	0.624	0.701	0.7056	0.6363	0.6968	0.718
3	192.1228	82.6654	0.6579	0.7323	0.7613	0.6647	0.7231	0.7638
4	255.9419	78.8196	0.6736	0.7404	0.7949	0.6796	0.7341	0.8027
5	318.8338	76.0265	0.6865	0.7563	0.8068	0.6866	0.7511	0.808
6	382.0165	72.1579	0.6902	0.7547	0.8216	0.6877	0.7485	0.8278
7	444.3978	70.8798	0.6907	0.77	0.8471	0.6885	0.7745	0.8581
8	507.0135	67.684	0.6898	0.7601	0.8403	0.6965	0.7659	0.8528
9	570.4486	66.8566	0.7073	0.7815	0.866	0.7087	0.7922	0.878
10	634.2039	64.2595	0.7046	0.7678	0.8615	0.7009	0.776	0.8729
11	696.6705	61.3812	0.702	0.785	0.8745	0.7004	0.801	0.8828
12	759.6807	59.8784	0.707	0.7741	0.8945	0.7014	0.7861	0.9038
13	823.097	58.4733	0.703	0.7786	0.8908	0.7037	0.789	0.8992
14	888.1486	57.5956	0.7036	0.7608	0.8941	0.7071	0.7885	0.9008
15	952.2975	55.9145	0.723	0.7824	0.911	0.7197	0.8139	0.9222
16	1021.2038	52.0762	0.7116	0.7752	0.9075	0.7037	0.8082	0.9169
17	1086.513	53.0864	0.7124	0.7872	0.914	0.703	0.8182	0.9261
18	1149.5218	48.4395	0.7232	0.7881	0.928	0.7057	0.8134	0.9357
19	1213.7688	47.95	0.723	0.7779	0.9322	0.7154	0.8116	0.9418
20	1277.2576	48.4835	0.7131	0.7784	0.9337	0.7002	0.8158	0.9409
