dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.2
batch:8
lr:0.0001
weight_decay:0.0001
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	50.8447	90.2156	0.5421	0.5227	0.541	0.562	0.5622	0.53
2	101.5169	90.0632	0.564	0.5365	0.5708	0.5729	0.5624	0.551
3	153.7561	88.4653	0.5907	0.5545	0.6244	0.5967	0.57	0.59
4	204.7738	88.3551	0.6349	0.5799	0.6889	0.6283	0.6123	0.6564
5	255.1244	86.3031	0.6498	0.5997	0.7225	0.6418	0.6399	0.6939
6	306.0569	84.248	0.6632	0.6183	0.7443	0.6572	0.6569	0.7176
7	356.7521	82.6849	0.6737	0.627	0.7662	0.6794	0.6725	0.7476
8	407.4997	79.9297	0.6805	0.6382	0.7855	0.6929	0.6864	0.7735
9	458.3888	78.3763	0.6833	0.6484	0.792	0.6968	0.6975	0.7776
10	509.1718	76.2088	0.6911	0.6583	0.7984	0.6978	0.7075	0.7954
11	560.5049	74.988	0.6942	0.6666	0.8085	0.701	0.7153	0.8024
12	612.4974	74.6945	0.6982	0.6672	0.8149	0.7051	0.7153	0.8185
13	663.4917	73.8061	0.6985	0.6671	0.8135	0.7057	0.7127	0.8153
14	714.3378	72.2141	0.7049	0.6817	0.822	0.7191	0.722	0.8251
15	765.0788	72.9537	0.7036	0.6767	0.8223	0.7106	0.7203	0.8297
16	815.6766	71.7999	0.7063	0.6802	0.8297	0.7219	0.7206	0.838
17	866.1107	72.1228	0.7064	0.6819	0.8288	0.7219	0.7237	0.8384
18	917.0346	68.723	0.7069	0.6884	0.8358	0.7235	0.7299	0.8465
19	967.4113	68.9728	0.7126	0.6911	0.8423	0.723	0.7289	0.854
20	1018.3054	67.5443	0.7133	0.6918	0.8465	0.7267	0.7304	0.8574
