dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.2
batch:8
lr:0.0001
weight_decay:0.0001
decay_interval:5
lr_decay:0.9
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	43.5999	92.3354	0.5523	0.5523	0.5264	0.5445	0.5445	0.5278
2	88.9559	91.6473	0.616	0.616	0.5672	0.6083	0.6083	0.5684
3	132.347	90.761	0.657	0.657	0.6233	0.6681	0.6681	0.6207
4	175.6752	89.8341	0.6892	0.6892	0.6731	0.6929	0.6929	0.6578
5	219.8346	88.5856	0.714	0.714	0.6929	0.7143	0.7143	0.6881
6	262.9124	88.6231	0.7253	0.7253	0.726	0.725	0.725	0.7195
7	306.2059	87.4014	0.7277	0.7277	0.7475	0.7167	0.7167	0.7426
8	349.7397	86.9246	0.7344	0.7344	0.7606	0.7192	0.7192	0.7583
9	392.8245	83.7649	0.739	0.739	0.7641	0.7242	0.7242	0.7464
10	436.326	82.6206	0.7428	0.7428	0.7705	0.7323	0.7323	0.7581
11	478.8837	80.5237	0.7448	0.7448	0.7803	0.7354	0.7354	0.7611
12	522.1989	78.2875	0.7425	0.7425	0.784	0.7341	0.7341	0.7706
13	565.3693	77.9226	0.7437	0.7437	0.7856	0.7341	0.7341	0.7719
14	608.52	77.6977	0.745	0.745	0.7894	0.738	0.738	0.7836
15	651.0307	75.7401	0.747	0.747	0.7896	0.7417	0.7417	0.7779
16	693.3148	74.4351	0.7471	0.7471	0.7933	0.7423	0.7423	0.7835
17	736.5334	75.2776	0.7484	0.7484	0.7914	0.744	0.744	0.7848
18	779.4569	75.0573	0.7499	0.7499	0.7954	0.7444	0.7444	0.792
19	821.8123	73.8472	0.7502	0.7502	0.7962	0.7443	0.7443	0.7984
20	863.9639	74.1955	0.7516	0.7516	0.8091	0.7479	0.7479	0.8061
Final test: Auc-0.692772392712062 PRC-0.6943875631042011
