dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
add_trans_layer:1
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	68.6891	93.2877	0.5693	0.5941	0.663	0.5727	0.5667	0.6551
2	132.5662	86.4717	0.6321	0.6117	0.7337	0.6318	0.5881	0.7166
3	196.4793	81.8329	0.664	0.6471	0.776	0.6791	0.6253	0.7662
4	259.4241	77.449	0.6804	0.6651	0.8028	0.6969	0.6472	0.7987
5	322.9048	73.8398	0.6981	0.6793	0.823	0.7125	0.6654	0.8244
6	386.7467	72.1866	0.7017	0.6731	0.8401	0.7105	0.6653	0.8439
7	449.5318	71.2949	0.7073	0.6748	0.8535	0.716	0.6675	0.8634
8	512.4762	68.9726	0.7166	0.6821	0.8672	0.7345	0.6914	0.8769
9	576.1653	66.1584	0.7209	0.6828	0.8587	0.7385	0.6861	0.8683
10	639.0279	64.6512	0.7196	0.675	0.8746	0.7318	0.6957	0.8856
11	701.7021	62.367	0.7199	0.6862	0.8919	0.7316	0.7083	0.9042
12	765.7282	59.5136	0.718	0.6933	0.8795	0.7185	0.714	0.8878
13	829.434	59.1731	0.7191	0.6667	0.8888	0.7188	0.6884	0.9012
14	892.6505	57.9956	0.7213	0.7145	0.9005	0.7294	0.7231	0.9079
15	956.8292	55.1386	0.7388	0.716	0.9159	0.7495	0.7293	0.9237
16	1020.8922	52.1463	0.7292	0.701	0.9168	0.7358	0.7206	0.9282
17	1083.9641	53.3425	0.7285	0.7133	0.9204	0.7409	0.7366	0.9282
18	1146.4665	50.5123	0.7224	0.6978	0.9298	0.7387	0.7227	0.9406
19	1209.8371	48.3924	0.7241	0.7219	0.9371	0.7272	0.7479	0.9483
20	1272.7462	48.7775	0.7318	0.7243	0.9476	0.7392	0.7461	0.9558
