dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:1
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	67.9957	91.2064	0.629	0.6313	0.6441	0.6291	0.5989	0.6347
2	118.3098	87.6275	0.66	0.6803	0.7124	0.6593	0.6514	0.6972
3	170.242	83.1597	0.6539	0.7023	0.7532	0.6608	0.6943	0.7412
4	220.3887	79.6244	0.6638	0.7122	0.7858	0.673	0.7038	0.7993
5	269.9163	77.8371	0.6746	0.7186	0.7929	0.6834	0.7128	0.798
6	320.1478	74.6568	0.6858	0.7273	0.8078	0.6896	0.7327	0.8186
7	369.6122	73.191	0.6802	0.742	0.8229	0.6952	0.7531	0.8373
8	419.1362	71.6627	0.69	0.7517	0.8267	0.7037	0.7613	0.8363
9	469.1927	70.7095	0.6907	0.754	0.8419	0.7058	0.7771	0.8579
10	519.112	67.9819	0.6895	0.7515	0.8487	0.705	0.7699	0.8643
11	569.1225	67.1514	0.6915	0.7601	0.8579	0.7062	0.7761	0.8704
12	618.9597	64.0082	0.6902	0.7484	0.8702	0.7027	0.7782	0.8848
13	668.7095	64.2693	0.6944	0.7585	0.8733	0.7083	0.7802	0.8864
14	719.0023	62.2834	0.6984	0.7553	0.8775	0.7099	0.7886	0.8903
15	769.5291	60.908	0.6976	0.7657	0.8867	0.7138	0.7964	0.9021
16	819.529	59.091	0.6994	0.7661	0.8922	0.7104	0.7906	0.9046
17	870.0571	58.0107	0.6991	0.7808	0.8884	0.7116	0.8024	0.9018
18	919.3787	55.5351	0.7022	0.7739	0.9119	0.7131	0.7955	0.9236
19	969.4636	54.5366	0.7044	0.7807	0.915	0.7169	0.8079	0.9276
20	1019.0757	53.6257	0.7047	0.7933	0.915	0.7107	0.8098	0.9269
