dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	50.4195	92.8287	0.5648	0.5956	0.5415	0.5729	0.5808	0.5446
2	101.0967	89.1848	0.6445	0.6982	0.6688	0.6353	0.6685	0.6501
3	151.5477	86.2824	0.6805	0.7396	0.7414	0.6749	0.7291	0.7387
4	201.6128	82.8483	0.6922	0.7454	0.7743	0.6901	0.74	0.7768
5	252.307	78.0973	0.6989	0.7531	0.7986	0.7013	0.7512	0.8071
6	302.1018	75.4772	0.7044	0.7605	0.8183	0.7093	0.7535	0.8281
7	352.2713	73.1642	0.7105	0.7495	0.8398	0.7172	0.7475	0.8551
8	402.7102	71.9866	0.7115	0.7556	0.847	0.7251	0.7468	0.8658
9	453.4626	68.2612	0.7133	0.7511	0.8508	0.7271	0.7329	0.8675
10	504.0588	67.3792	0.7137	0.7471	0.8617	0.7244	0.7259	0.8802
11	554.414	64.8196	0.7141	0.7508	0.8787	0.7254	0.7264	0.8938
12	605.5895	61.7714	0.7169	0.75	0.8839	0.729	0.7344	0.902
13	656.9952	60.9699	0.7197	0.7457	0.8929	0.7289	0.7362	0.9075
14	707.9533	60.8948	0.7163	0.7502	0.8937	0.7286	0.7317	0.909
15	758.2253	57.809	0.723	0.7513	0.8953	0.7325	0.739	0.912
16	808.6746	55.3936	0.7152	0.7519	0.9034	0.7293	0.7396	0.9174
17	860.2487	55.3166	0.7187	0.7432	0.9108	0.7336	0.7278	0.9241
18	910.7414	54.1866	0.7141	0.7215	0.9156	0.7338	0.7124	0.9295
19	961.7997	51.8566	0.708	0.7184	0.9095	0.7246	0.7041	0.92
20	1012.3931	51.6923	0.7279	0.7487	0.9253	0.743	0.7435	0.9341
