dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.2
batch:8
lr:0.0001
weight_decay:0.0001
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	52.3756	91.3854	0.4994	0.5171	0.5357	0.5377	0.5315	0.549
2	107.3209	90.885	0.5405	0.6028	0.605	0.5677	0.597	0.5948
3	158.4867	90.2027	0.5752	0.6542	0.6653	0.5927	0.6331	0.6397
4	210.2756	89.5678	0.604	0.6909	0.6992	0.6187	0.6663	0.6812
5	261.9269	88.0888	0.6311	0.7079	0.7199	0.6503	0.6952	0.7296
6	312.1469	86.8979	0.6418	0.7144	0.7395	0.6585	0.6956	0.7453
7	362.7068	85.9725	0.6564	0.728	0.7625	0.6672	0.7131	0.771
8	413.598	83.9912	0.6639	0.7266	0.7719	0.6761	0.714	0.7825
9	464.8305	81.4621	0.6663	0.723	0.7708	0.6821	0.7091	0.7774
10	516.8148	80.8095	0.6773	0.7299	0.7846	0.6939	0.7193	0.7916
11	568.5745	79.0389	0.682	0.7289	0.7962	0.7057	0.7188	0.8045
12	620.5243	75.7538	0.6907	0.7389	0.8033	0.7092	0.7296	0.817
13	672.4343	76.6129	0.6906	0.7358	0.8086	0.7171	0.7267	0.8221
14	724.6111	76.0503	0.6937	0.7367	0.8143	0.7199	0.7295	0.8336
15	775.6145	73.8691	0.6936	0.7376	0.8136	0.7186	0.7278	0.8322
16	826.2572	72.2422	0.6928	0.7322	0.8162	0.7218	0.7245	0.8339
17	877.5343	72.725	0.6976	0.7366	0.8208	0.7256	0.7254	0.8404
18	928.8299	71.9415	0.696	0.7311	0.828	0.7248	0.7207	0.8472
19	979.2348	70.1088	0.7021	0.7389	0.8308	0.7258	0.7284	0.8534
20	1029.614	71.3957	0.7007	0.7328	0.8431	0.7273	0.726	0.8622
