dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.2
batch:8
lr:0.0001
weight_decay:0.0001
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	55.3451	92.1351	0.5004	0.5524	0.5174	0.5219	0.5668	0.523
2	107.2708	91.0486	0.5561	0.6033	0.5998	0.5681	0.6051	0.5867
3	160.3394	90.5462	0.6091	0.6685	0.6672	0.6173	0.6575	0.6454
4	213.9374	89.32	0.6355	0.7143	0.7154	0.6351	0.7115	0.7046
5	265.8898	89.9107	0.642	0.7088	0.73	0.6429	0.6992	0.7073
6	318.4576	87.9903	0.6458	0.7095	0.7443	0.6513	0.6917	0.7243
7	370.7261	86.6699	0.6609	0.7345	0.766	0.6676	0.7125	0.7531
8	422.2226	84.4038	0.6673	0.7312	0.7709	0.6772	0.7121	0.7604
9	474.3536	82.9119	0.6673	0.7458	0.7764	0.6835	0.7306	0.783
10	526.2528	80.7559	0.6647	0.7367	0.786	0.6861	0.7224	0.7933
11	578.5239	78.4743	0.6724	0.7427	0.7897	0.6937	0.7252	0.7901
12	631.0065	77.5125	0.6758	0.7449	0.8009	0.6944	0.7281	0.8072
13	683.1985	77.1439	0.679	0.7468	0.8002	0.699	0.7321	0.807
14	735.6662	77.1938	0.6835	0.7501	0.8101	0.7029	0.7362	0.8184
15	788.2031	74.4862	0.6818	0.7491	0.8117	0.6989	0.7364	0.8219
16	839.8489	73.1455	0.6863	0.7457	0.818	0.7022	0.7377	0.8255
17	892.0775	73.3154	0.6867	0.7571	0.8108	0.7016	0.748	0.8215
18	943.4125	71.2524	0.6898	0.7571	0.827	0.7023	0.756	0.8333
19	994.9789	72.2909	0.6909	0.7585	0.831	0.7091	0.7714	0.8414
20	1052.685	71.6241	0.6888	0.7581	0.8354	0.7004	0.7562	0.8431
