dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:1
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	52.4816	91.9019	0.508	0.5792	0.5683	0.5349	0.5928	0.5828
2	102.9258	89.0129	0.5941	0.6539	0.6744	0.6048	0.6712	0.6614
3	153.0547	85.7214	0.6496	0.7059	0.7427	0.6731	0.7161	0.7356
4	203.3381	81.2254	0.6663	0.7048	0.7763	0.6914	0.7143	0.7837
5	252.6059	77.5008	0.683	0.703	0.7968	0.7058	0.7264	0.796
6	301.9027	74.528	0.6935	0.7134	0.8097	0.7119	0.7426	0.8073
7	351.6025	73.214	0.6966	0.7183	0.829	0.7187	0.7502	0.8373
8	401.0074	71.9949	0.7007	0.7167	0.8337	0.723	0.7559	0.8414
9	451.3368	70.0247	0.711	0.7076	0.8387	0.7328	0.7472	0.8466
10	501.0013	68.5938	0.7045	0.6984	0.8434	0.7289	0.7373	0.8525
11	549.9738	67.0221	0.6978	0.7168	0.8521	0.7226	0.7624	0.864
12	600.0287	65.2611	0.7079	0.7174	0.8567	0.7331	0.7589	0.8707
13	650.4378	64.9646	0.7068	0.7162	0.8712	0.7284	0.7598	0.8854
14	701.2356	63.5638	0.6997	0.7026	0.8712	0.7193	0.7413	0.884
15	751.2446	62.1603	0.7116	0.714	0.88	0.7272	0.752	0.8931
16	800.2726	60.76	0.7038	0.7087	0.8826	0.7252	0.7421	0.8964
17	849.6427	59.5887	0.6984	0.7273	0.8785	0.7222	0.7635	0.8916
18	898.4184	57.2668	0.7071	0.7142	0.9066	0.7272	0.7476	0.9164
19	946.7315	56.965	0.7023	0.7114	0.9056	0.7246	0.7476	0.9173
20	994.9117	55.2289	0.6967	0.726	0.9063	0.7194	0.7622	0.9201
