dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	56.4917	92.9317	0.5436	0.5046	0.6023	0.5565	0.5039	0.5935
2	110.519	89.1652	0.607	0.5589	0.6895	0.5884	0.5296	0.6613
3	164.9241	85.6971	0.6512	0.626	0.75	0.6361	0.6064	0.7311
4	219.141	80.9769	0.67	0.6403	0.7824	0.6714	0.6286	0.776
5	272.3155	76.899	0.686	0.6655	0.8021	0.6858	0.6593	0.7966
6	325.097	75.2152	0.6956	0.6733	0.8201	0.6977	0.6661	0.8186
7	377.6386	73.4785	0.6955	0.664	0.8334	0.6971	0.6487	0.8384
8	429.7138	71.2397	0.7045	0.6824	0.8478	0.7101	0.6807	0.86
9	482.4823	69.6772	0.706	0.6624	0.8421	0.7145	0.6668	0.8542
10	535.1112	67.4131	0.7068	0.6591	0.8476	0.712	0.6811	0.8575
11	586.6959	66.1742	0.7068	0.6917	0.873	0.7186	0.6953	0.8828
12	639.5714	64.0339	0.7177	0.6891	0.8674	0.7273	0.7149	0.8805
13	692.2224	63.5523	0.7103	0.6744	0.8779	0.7239	0.6902	0.8918
14	745.1109	63.2125	0.7146	0.7079	0.8853	0.7316	0.7122	0.8977
15	798.137	60.1023	0.711	0.6727	0.8729	0.7309	0.6897	0.8824
16	850.6786	56.7997	0.7089	0.7011	0.8871	0.719	0.7103	0.8972
17	903.2998	59.4724	0.7169	0.6931	0.8944	0.735	0.7176	0.9071
18	956.0965	56.8055	0.7118	0.7031	0.9085	0.731	0.7187	0.919
19	1008.4842	55.1525	0.7027	0.7204	0.8943	0.7208	0.7222	0.9062
20	1060.3901	55.1197	0.7146	0.7156	0.9152	0.7269	0.7226	0.9231
