dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.2
batch:8
lr:0.0001
weight_decay:0.0001
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	55.4549	91.4869	0.5451	0.5598	0.5464	0.545	0.5744	0.541
2	108.0194	90.6949	0.5546	0.5798	0.5737	0.5572	0.5597	0.5616
3	160.3811	90.4351	0.5982	0.6176	0.6327	0.5848	0.5957	0.6041
4	213.055	89.386	0.6174	0.6343	0.6675	0.6075	0.5985	0.6453
5	265.353	88.7727	0.6497	0.6548	0.6954	0.6393	0.6414	0.6715
6	317.8685	87.4317	0.6547	0.6627	0.7092	0.6496	0.636	0.678
7	369.4948	86.1891	0.6656	0.6811	0.7484	0.6727	0.6675	0.7294
8	422.2644	84.5553	0.6734	0.6859	0.7635	0.6811	0.6742	0.749
9	475.5114	82.897	0.673	0.6953	0.7726	0.6869	0.7051	0.7675
10	528.287	79.019	0.6666	0.6995	0.786	0.6864	0.7068	0.78
11	580.242	77.6884	0.6675	0.71	0.7904	0.6905	0.7189	0.7884
12	631.9739	75.8565	0.6705	0.7036	0.7948	0.6937	0.7195	0.7939
13	684.1695	76.5584	0.6731	0.7045	0.8066	0.6972	0.7267	0.8081
14	736.9214	75.8599	0.6812	0.7107	0.8155	0.7002	0.7336	0.8156
15	789.5934	73.4413	0.6858	0.7073	0.8165	0.7036	0.7329	0.8181
16	841.7523	72.6073	0.6803	0.72	0.819	0.7041	0.7479	0.824
17	893.9694	73.1414	0.681	0.7236	0.8161	0.703	0.7508	0.8203
18	946.4816	73.0516	0.6812	0.7354	0.8284	0.7044	0.758	0.8293
19	998.3903	71.0059	0.6824	0.7329	0.8359	0.7034	0.7534	0.8463
20	1050.112	70.7571	0.6894	0.737	0.842	0.7083	0.7684	0.85
