dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:1
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	50.2961	102.8681	0.6073	0.5296	0.5955	0.6187	0.5075	0.612
2	101.0989	87.3854	0.6649	0.576	0.6899	0.6698	0.566	0.6968
3	151.5656	83.3648	0.6839	0.6364	0.7431	0.6886	0.6324	0.7511
4	202.2135	78.465	0.6947	0.6549	0.7878	0.6967	0.6576	0.7907
5	252.1767	75.1952	0.7099	0.6688	0.8135	0.717	0.6703	0.8146
6	302.3481	72.3925	0.7069	0.6738	0.8295	0.7053	0.6738	0.8319
7	351.9965	70.4352	0.7104	0.6778	0.8424	0.7115	0.6748	0.8517
8	401.7257	68.964	0.7084	0.6774	0.8541	0.709	0.6853	0.8659
9	452.44	67.166	0.707	0.6747	0.8526	0.7188	0.676	0.8614
10	502.4102	65.1125	0.7031	0.6762	0.8574	0.7199	0.6934	0.867
11	551.8283	63.2079	0.7087	0.6914	0.8762	0.7224	0.7027	0.8882
12	601.8669	60.8147	0.7145	0.6849	0.8748	0.7322	0.7037	0.8862
13	651.7603	60.8002	0.7144	0.676	0.8851	0.7239	0.6982	0.8975
14	702.479	60.9062	0.7172	0.7118	0.8934	0.7323	0.7247	0.9021
15	753.3259	56.8099	0.7213	0.6982	0.8958	0.7346	0.7105	0.9059
16	803.2679	54.4068	0.7192	0.7018	0.9037	0.7298	0.7089	0.916
17	853.4744	56.6018	0.7199	0.7115	0.9048	0.7294	0.7278	0.9165
18	903.5681	53.4328	0.7211	0.716	0.9154	0.7293	0.7311	0.9256
19	954.3149	51.0811	0.712	0.7279	0.9091	0.7223	0.7288	0.9206
20	1003.9188	52.6933	0.7259	0.7295	0.9278	0.7325	0.7301	0.9378
