dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
add_trans_layer:1
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	66.626	96.5372	0.5172	0.5307	0.5726	0.5375	0.5295	0.5759
2	129.9878	89.1547	0.5808	0.6131	0.6563	0.6005	0.5971	0.6603
3	193.5991	84.9854	0.6191	0.6555	0.7216	0.6404	0.6368	0.7119
4	256.9899	80.5647	0.6492	0.679	0.7697	0.6736	0.6713	0.7709
5	318.7496	76.6704	0.6748	0.6857	0.8006	0.6941	0.6865	0.7995
6	381.3015	72.3413	0.6898	0.7002	0.8239	0.7138	0.7086	0.8225
7	443.4376	70.7606	0.6987	0.7225	0.8551	0.7179	0.7301	0.8645
8	505.8088	67.4651	0.7059	0.7204	0.8551	0.7212	0.7425	0.8656
9	569.7342	65.39	0.714	0.7201	0.8699	0.7322	0.7404	0.8761
10	632.4396	60.7408	0.7079	0.7093	0.8769	0.7226	0.7376	0.8864
11	694.5061	59.4639	0.7015	0.7261	0.8807	0.7153	0.7588	0.8951
12	756.9386	56.5374	0.702	0.7109	0.8861	0.7113	0.7485	0.9003
13	819.9485	55.6209	0.7077	0.7271	0.9019	0.7156	0.7629	0.9136
14	882.7127	54.9382	0.7039	0.7146	0.9116	0.7069	0.7511	0.9203
15	946.1564	51.3492	0.7158	0.7277	0.908	0.7276	0.7645	0.9188
16	1009.105	50.7616	0.7058	0.7353	0.9087	0.7086	0.7682	0.9202
17	1071.2008	49.7201	0.7129	0.7487	0.9074	0.7197	0.7761	0.9209
18	1133.6328	45.4491	0.7163	0.7499	0.9237	0.7182	0.7785	0.9327
19	1197.0966	45.4006	0.7219	0.7382	0.935	0.7229	0.7737	0.9448
20	1259.6097	44.522	0.7209	0.737	0.9363	0.7204	0.7749	0.9457
