dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:1
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	55.1405	90.4478	0.5889	0.6652	0.6487	0.5734	0.6846	0.6236
2	104.2654	87.9256	0.6237	0.6686	0.7201	0.6048	0.677	0.7038
3	155.2961	84.449	0.647	0.6679	0.7617	0.6459	0.6884	0.7504
4	203.8543	80.533	0.6631	0.6692	0.7796	0.6797	0.7102	0.7744
5	252.6406	76.1206	0.678	0.6752	0.8012	0.6962	0.7158	0.8058
6	301.6791	73.9029	0.6845	0.6989	0.8197	0.701	0.7356	0.827
7	350.561	70.5852	0.691	0.7088	0.8248	0.7075	0.7404	0.8361
8	399.5906	69.0136	0.6959	0.71	0.8423	0.7139	0.7411	0.8545
9	448.2613	67.5169	0.6971	0.7192	0.8498	0.711	0.7503	0.8639
10	496.9291	65.4001	0.6948	0.7121	0.8574	0.7061	0.7404	0.8681
11	546.8145	63.5227	0.6994	0.7197	0.8665	0.7132	0.7502	0.877
12	597.2982	63.1151	0.7004	0.7295	0.8705	0.7253	0.7702	0.8843
13	646.5958	60.6119	0.7117	0.7323	0.8855	0.7313	0.7731	0.8976
14	694.9686	59.7963	0.7072	0.7348	0.8911	0.729	0.7701	0.8995
15	743.5639	58.8235	0.7031	0.7239	0.8929	0.7188	0.7584	0.9043
16	792.0264	57.2869	0.7088	0.7286	0.9014	0.7275	0.7654	0.9123
17	841.0493	56.5294	0.7077	0.7436	0.9043	0.7194	0.7764	0.9133
18	889.9203	53.8936	0.7061	0.7381	0.9111	0.7243	0.7794	0.9218
19	938.2706	52.8963	0.7058	0.738	0.9126	0.7235	0.7742	0.9233
20	986.571	50.6402	0.7098	0.7407	0.9191	0.7279	0.7798	0.929
