dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	55.4196	90.6926	0.5361	0.6135	0.5799	0.5814	0.6436	0.6015
2	108.583	87.8302	0.599	0.6838	0.6815	0.612	0.674	0.6911
3	162.1554	85.3157	0.6479	0.7189	0.7588	0.6547	0.6946	0.7616
4	215.1876	80.5492	0.6515	0.7442	0.7795	0.6563	0.7269	0.7872
5	266.3042	77.8161	0.666	0.7498	0.8017	0.673	0.7369	0.806
6	317.8542	73.2497	0.6745	0.7524	0.8202	0.6833	0.7394	0.8319
7	368.7974	72.0339	0.6767	0.768	0.8374	0.6861	0.7601	0.8533
8	421.1933	69.1938	0.6875	0.7541	0.8408	0.7034	0.7538	0.8534
9	473.6398	67.7504	0.6861	0.7797	0.8562	0.6936	0.7871	0.8725
10	525.9196	66.4999	0.6839	0.7694	0.8584	0.6993	0.7812	0.8776
11	577.909	64.305	0.6868	0.7783	0.8691	0.7017	0.7837	0.8828
12	630.7649	62.4604	0.6972	0.784	0.8803	0.7053	0.7982	0.8949
13	683.9367	62.5104	0.6974	0.7884	0.8825	0.7149	0.7973	0.8973
14	736.4447	61.5438	0.6997	0.7784	0.8846	0.7161	0.8029	0.8975
15	789.6452	59.5844	0.7014	0.8052	0.8942	0.7073	0.8172	0.9086
16	842.5624	57.5993	0.7009	0.7977	0.8947	0.7091	0.8152	0.9078
17	895.5454	57.5899	0.7032	0.8023	0.8935	0.7133	0.8164	0.9094
18	947.0128	54.0407	0.7087	0.7955	0.9156	0.7154	0.8153	0.9265
19	999.6509	55.1494	0.7064	0.8038	0.9153	0.7161	0.8243	0.9262
20	1050.9835	52.6938	0.7066	0.7971	0.9217	0.7096	0.8102	0.9327
