dataset_part:0.1
protein_dim:100
atom_dim:34
hid_dim:64
n_layers:3
n_heads:8
pf_dim:512
dropout:0.01
batch:8
lr:0.0001
weight_decay:0.01
decay_interval:5
lr_decay:1.0
iteration:20
kernel_size:7
remove_trans_layer:0
opt_:radam
epoch   time   loss_train   AUC_test   AUC_dev   AUC_train   PRC_test   PRC_dev   PRC_train
1	57.0034	92.0518	0.607	0.5697	0.5679	0.6533	0.5757	0.5757
2	109.3447	89.5525	0.659	0.637	0.6586	0.6796	0.6111	0.6413
3	161.2139	87.4778	0.6817	0.6838	0.7259	0.6962	0.6554	0.6954
4	212.5282	83.7457	0.6895	0.7052	0.7739	0.7063	0.6701	0.7611
5	263.8164	80.1848	0.6921	0.7167	0.7947	0.7036	0.7148	0.7851
6	315.2928	75.7824	0.697	0.722	0.8088	0.7117	0.7378	0.8102
7	367.1147	73.7463	0.6945	0.7286	0.8316	0.711	0.7577	0.8426
8	418.5497	71.4833	0.7013	0.7259	0.8388	0.7196	0.7603	0.8488
9	470.7447	69.6374	0.7114	0.7253	0.8445	0.7247	0.7616	0.8534
10	522.2881	66.716	0.7028	0.7148	0.8473	0.7149	0.7456	0.8594
11	573.3972	65.4183	0.6976	0.7338	0.8561	0.7219	0.776	0.8696
12	625.4773	64.0119	0.7091	0.7258	0.8627	0.7294	0.7638	0.8771
13	682.1747	63.1759	0.7149	0.7324	0.8738	0.7329	0.7734	0.8877
14	733.9983	61.6672	0.7138	0.7324	0.8814	0.7275	0.7691	0.8907
15	786.4562	60.0378	0.7228	0.736	0.8881	0.7391	0.7762	0.8995
16	837.5077	58.1583	0.7126	0.7352	0.8918	0.7253	0.7693	0.9034
17	889.1494	57.2308	0.7158	0.7386	0.8887	0.7328	0.77	0.8983
18	940.239	54.6423	0.7221	0.7377	0.9157	0.735	0.7723	0.923
19	992.0302	53.9504	0.726	0.7328	0.9186	0.7374	0.7683	0.9306
20	1043.1807	52.0108	0.7151	0.7297	0.9114	0.7238	0.7675	0.9201
